url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:35.243873+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:36.364761+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:36.555081+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:36.790688+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193092147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:36.804850+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192981107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:36.978149+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.031462+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193149312,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.089509+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.161216+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.184463+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193270422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.378256+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.541951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.549494+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.799974+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.814068+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.841053+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192996413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.853885+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.895911+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:37.965762+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.325073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193308777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.410464+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.544825+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193115999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.566437+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193096906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.579081+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.592748+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.621840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:38.629359+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.077778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.114262+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.188690+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.213541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193100858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.312228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.365994+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.402602+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.542370+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193156656,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:39.908230+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:40.087987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/192992890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 2.150.000.000 | $ 1.200.000.000 | $ 2.600.000 | $ 5.500.000 | $ 2.300.000 | $ 2.700.000.000 | $ 1.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 12:07:40.094913+00:00
