url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:22.939611+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.130830+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192601892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.303678+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-del-prado-bogota/193124201,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.403906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.414930+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.430793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.462062+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.526398+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.694971+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:23.714315+00:00
