url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:00.110792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194050757,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:00.119202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:00.127247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:00.151463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193930208,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:00.194225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194054918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:01.159811+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193969757,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:01.311321+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193984906,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:01.403033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:01.504043+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/193977277,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:01.616832+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-paula-bogota/194008553,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 2.000.000 | $ 17.000.000 | $ 1.350.000 | $ 700.000.000 | $ 5.900.000 | $ 420.000.000 | $ 1.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 19:17:01.637358+00:00
