url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:44.398177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193665816,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:45.643159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:45.819695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:45.829657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:45.835514+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:45.964238+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.327545+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.359260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.378465+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.436430+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.445167+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-occidental-bogota/193476299,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.517013+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.599716+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:46.606778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.387854+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.414936+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193604826,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.432751+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.438938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.470308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.479418+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.486327+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:47.588171+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.399025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.441747+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.467914+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.630489+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.680537+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.713141+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.745182+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:48.790288+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.460102+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.473430+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.479499+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193595536,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.485926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193621226,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.570322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193649989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.689537+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.721205+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:49.727953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.489133+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.498860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.505099+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.542398+00:00
