url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.035202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.233528+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.242992+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.351522+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.403608+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.462226+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.572988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.658554+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193425107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:05.795026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.048306+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.094219+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.137143+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.271114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.353667+00:00
