url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:51.916831+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:52.532034+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:52.614808+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-san-patricio-bogota/192356341,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.386137+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.474468+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193908777,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.486711+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193807781,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.504526+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.517283+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.523876+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193998943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.554669+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193862778,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.684611+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.713166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194031844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.722378+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.774468+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:53.799460+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.388984+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194012637,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.409106+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.554709+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.588045+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193853096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.613661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acevedo-tejada-bogota/193967793,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.626910+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.646583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.688158+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193681563,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.781558+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.910138+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193836567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.921028+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193978193,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:54.927018+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194021845,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.141411+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192699309,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.185154+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/194019550,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.602002+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194037516,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.615658+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcazares-bogota/194015427,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.641840+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.710617+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/194022085,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.811181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:55.842324+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:56.012103+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:56.052141+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:56.080825+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:56.100665+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:56.105723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194030423,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:56.349646+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 145.000.000 | $ 270.000.000 | $ 1.220.000 | $ 760.000 | $ 370.000.000 | $ 1.180.000.000 | $ 620.000.000 | $ 200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 00:27:56.355477+00:00
