url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:10.524362+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:12.573633+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:12.580603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:12.644643+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:12.691500+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:12.801787+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:12.846634+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:12.860345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193488235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.475266+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.499513+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.549443+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.610283+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.660292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.772174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.802075+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:13.982293+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.384215+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.397975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.454504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.466219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.492327+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.644207+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.654611+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:14.689776+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.240500+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.249914+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.519710+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.532811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.618144+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.633811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.663798+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:15.671020+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:16.202085+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:16.435699+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:16.442122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 167.000.000 | $ 1.350.000 | $ 850.000.000 | $ 2.100.000 | $ 990.000.000 | $ 630.000.000 | $ 173.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 06:33:16.491576+00:00
