url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193897096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:50.853431+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193897096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:50.860318+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193846645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:50.884057+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:51.307747+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:51.360650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:51.438702+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:51.549597+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:51.590596+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:51.727435+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 1.450.000 | $ 1.700.000.000 | $ 510.000.000 | $ 4.200.000 | $ 1.550.000 | $ 5.950.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 13:53:51.949185+00:00
