url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:34.800927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194075195,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:34.867080+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-aeropuerto-el-dorado-bogota/194081008,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:35.129729+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/191869276,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:35.145717+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193912774,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:35.399771+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193600995,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:36.391826+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193486595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:36.439924+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193486663,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:36.455735+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486319,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:36.581308+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:36.798827+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486635,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:36.867112+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:37.191752+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486889,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:37.210886+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/194117069,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:37.755716+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/194084432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:37.947856+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/194084284,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:38.078800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-gabriel-bogota/194199269,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:38.467476+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194191872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:38.555734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/194153838,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:38.714187+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/194115045,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 371.000.000 | $ 225.000.000 | $ 920.000.000 | $ 220.000.000 | $ 1.330.000.000 | $ 720.000.000 | $ 279.000.000 | $ 3.800.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 02:39:38.732370+00:00
