url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:25.734950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:25.795743+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.372965+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.390001+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.500284+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.596803+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.607793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.614787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193450343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.621611+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:26.639105+00:00
