url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193397398,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:47.499822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193396764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:49.314944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:49.330111+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:49.524780+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:49.534009+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:49.563345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:49.590718+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:49.761863+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.131509+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.197743+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.206003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.211965+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.374826+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.487552+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.494464+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.531713+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:50.555600+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193410279,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.102882+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.211428+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.331961+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.343917+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.358108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.369258+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.425203+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.494326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193406331,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:51.995786+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.004726+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.016515+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193404010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.083632+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193355431,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.219059+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.264537+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.290689+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.311639+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193408741,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.943715+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:52.983267+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:53.129691+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 355.000.000 | $ 12.500.000 | $ 1.400.000.000 | $ 330.000.000 | $ 4.700.000 | $ 480.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 18:07:53.161945+00:00
