url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:20.927514+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.132469+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.375149+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.383966+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.391935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.432358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bonanza-bogota/193155940,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.449757+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.460743+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.683592+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:21.705781+00:00
