url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:03.633808+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:04.819891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:04.826670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:04.841769+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.399342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.421318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.495044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.516399+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.640453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.730188+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.752170+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:05.927871+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.365709+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.437728+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.503538+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.549610+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.627395+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.639750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.668637+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.695190+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.722576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:06.750122+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.358040+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.377654+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.425676+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.432005+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.623368+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.630405+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.655480+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:07.667444+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.168959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.213614+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.429412+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.458221+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.488750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jorge-central-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.501388+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.545746+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:08.569529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193502647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:09.014943+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-bogota/193244989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:09.033203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193466991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:09.057524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193460519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 300.000.000 | $ 471.000.000 | $ 280.000.000 | $ 3.500.000.000 | $ 980.000.000 | $ 2.300.000 | $ 1.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-29 06:25:09.125093+00:00
