url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:44.212764+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:45.207193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:45.214851+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:45.301490+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:45.437522+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:45.462902+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193566665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:45.970036+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193566665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:45.991975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193826971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.081065+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.139775+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.238948+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.252609+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.269512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.286894+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.380844+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.388042+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:46.539902+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.050555+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.076077+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.119885+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.127691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.262379+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.378556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.402442+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.492800+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sagrado-corazon-bogota/193797990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.589713+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193712231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.617303+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.650704+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.668840+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:47.713317+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193771633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.381696+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193665516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.475578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.521934+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.529590+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193802910,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.559807+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.616428+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-carolina-bogota/193770373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.640820+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:48.649699+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-occidental-bogota/193814246,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:49.271442+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:49.386533+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:49.393594+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193837217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 460.000.000 | $ 230.000.000.000 | $ 210.000.000 | $ 150.000.000 | $ 268.000.000 | $ 330.000.000 | $ 1.700.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 18:27:49.401136+00:00
