url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.122654+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.132872+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.162879+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.287507+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.354003+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.505238+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.893052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193602086,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.912420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-castillo/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.919545+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.937056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:10.944193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.032130+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.117888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193601837,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.186943+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.750473+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.805629+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.870512+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.923728+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/10067547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:11.953134+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193618670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.600.000 | $ 12.000.000 | $ 3.000.000 | $ 420.000.000 | $ 3.800.000.000 | $ 36.000.000 | $ 1.050.000 | $ 920.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 12:21:12.000504+00:00
