url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:04.703615+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:04.714474+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.227843+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/193593645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.293499+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.306135+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.360987+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.392933+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.540017+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.549895+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.900.000 | $ 780.000.000 | $ 2.111.000.000 | $ 12.000.000 | $ 8.500.000 | $ 1.129.053 | $ 300.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 12:17:05.598847+00:00
