url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:57.271007+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193860330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:58.377992+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/193785010,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:58.489195+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:58.556335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:58.634396+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:58.716884+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193897096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.006283+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bellavista-occidental-bogota/193868668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.016008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193860330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.043395+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.050467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.232657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/10069845,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.370833+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.396313+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.415792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193651919,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.427950+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.480261+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:45:59.489839+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.103325+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.125149+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.136720+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.247595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.331264+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.372788+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.379514+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.688524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.729090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.806619+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.815343+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.837378+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:00.861268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:01.449154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:01.462886+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193619138,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:01.535916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193801384,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:01.722334+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:01.749340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:01.900593+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:02.368453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193659564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:02.380757+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193778990,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:02.574865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:02.610255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/191477290,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:02.619246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/193785010,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 60.000.000 | $ 600.000.000 | $ 1.350.000.000 | $ 440.000.000 | $ 4.200.000 | $ 1.800.000 | $ 2.800.000 | $ 650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 00:46:02.626251+00:00
