url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:55.418555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193267934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:56.378717+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:56.527438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-minuto-de-dios-bogota/192945918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:56.579609+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.081427+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/192294739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.090175+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-chico-bogota/193191158,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.107430+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.117566+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.134702+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.360407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193156656,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.379498+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.528729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.921563+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.930161+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:57.979921+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.047296+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-olaya-bogota/193365886,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.175893+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.187840+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-del-prado-bogota/193124201,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.362990+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.428382+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.708636+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.743342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193346422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:58.844970+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.069751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.109817+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.142810+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.180797+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.276218+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.699568+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193135632,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.715418+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193355321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.777670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:07:59.825484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192601892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.210261+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.284449+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.604278+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.655230+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.673365+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193057392,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.768473+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193345063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.800134+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 115.000.000 | $ 18.000.000 | $ 397.000.000 | $ 2.000.000 | $ 2.000.000 | $ 345.000.000 | $ 999.000.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 12:08:00.806672+00:00
