url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:27.986786+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:29.305442+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:29.312524+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:29.339121+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:29.424227+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:29.455180+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:29.957029+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.054361+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.063453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.070817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.251375+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.292104+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.305829+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.312066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193602440,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.926841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.934609+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:30.940618+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:31.168940+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:31.229281+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:31.382283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-chapinero-bogota/191549668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:31.389340+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:31.401465+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alameda-bogota/193631624,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:31.964839+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:31.998966+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193729372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.213906+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.254129+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.260509+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.289894+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.296470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.313550+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.955982+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:32.993835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:33.040588+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:33.207222+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:33.216260+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:33.223252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193714553,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:33.258895+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:33.265860+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:33.962861+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:34.170803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193673313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:34.179772+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 110.000.000 | $ 1.300.000 | $ 780.000.000 | $ 400.000.000 | $ 246.000.000 | $ 950.000 | $ 4.600.000.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 00:35:34.192307+00:00
