url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:21.191933+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:22.785155+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:22.903321+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194014193,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:23.041721+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:23.049204+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:23.662220+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:23.727991+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193862778,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:23.779713+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:23.861496+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:23.890436+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193911535,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:24.157951+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:24.372237+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:24.656338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:24.822037+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:24.988836+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:25.002634+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:25.073455+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:25.119153+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194018457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:25.170796+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:25.178367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:25.230244+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:26.027104+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:26.085923+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:26.321609+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:26.332268+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:26.352083+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:26.483479+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:26.751349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.173334+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.180381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.204595+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.211424+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.392322+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.510543+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.864344+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:27.871610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193932548,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:28.355519+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:28.521240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:28.564314+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193659363,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:28.587473+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/194013632,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.800.000.000 | $ 550.000.000 | $ 3.800.000 | $ 3.800.000 | $ 984.000.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 02:12:28.665527+00:00
