url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:00.640847+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193898774,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.010228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ismael-perdomo-bogota/193967581,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.019438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.056866+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-toberin-bogota/193857549,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.107093+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.194144+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.256861+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.737125+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.758824+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.765958+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.810690+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.951894+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:03.958867+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.051678+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.090768+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193917226,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.657301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.675068+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.704662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.892618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.911451+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:04.981436+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.003331+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.022370+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.453704+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/193823701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.565523+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.588227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.628820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193701052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.797449+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.862794+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193465232,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.878355+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:05.909996+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193969058,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:06.273611+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193907980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:06.384990+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:06.466047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.200.000 | $ 4.500.000 | $ 2.600.000 | $ 3.150.000 | $ 480.000.000 | $ 2.700.000 | $ 1.100.000 | $ 481.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 07:11:06.646920+00:00
