url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:30.775447+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gustavo-restrepo-bogota/193321237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.289895+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193410279,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.535319+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.691319+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193453406,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.743152+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.754973+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.790096+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.800314+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:32.807510+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.002300+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.025804+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.085794+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193406124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.094361+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.320537+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.775104+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.876175+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.945992+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.954848+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193452585,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:33.992904+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:34.074361+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:34.395161+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:34.591136+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:34.652986+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.005006+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.029700+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.061693+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.069094+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.076094+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.115650+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.158362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.538003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.551428+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.558151+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.614153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.648934+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193425595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.859134+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193404780,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:35.975678+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193407588,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:36.107931+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:36.401388+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:36.415061+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:36.470908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.700.000 | $ 260.000.000 | $ 110.000.000 | $ 1.410.000.000 | $ 2.700.000 | $ 201.000.000 | $ 2.000.000 | $ 633.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 00:20:36.522909+00:00
