url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:02.173403+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:02.330599+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:02.762191+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.040583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.056932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.066869+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.128384+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.176166+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.194503+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.309015+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.654171+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.678057+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.764437+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.789657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193649989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:03.825666+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.057043+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.147016+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.199480+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193673763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.603942+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.611145+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.617686+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.771306+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.778405+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.861207+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.927580+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:04.972739+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:05.733356+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:05.742642+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:05.749283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:05.755038+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:05.786349+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 780.000.000 | $ 3.800.000 | $ 1.195.000 | $ 1.800.000 | $ 1.500.000 | $ 1.476.140 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 06:55:05.804975+00:00
