url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:06.809797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193888475,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:07.980717+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:07.989314+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:08.066052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:08.147418+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:08.192495+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:08.883525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/193960378,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:08.979637+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:08.997970+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.004225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.010223+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.047873+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.054638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.119908+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.818174+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.825407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.844474+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:09.878696+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.054363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.072413+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/193944337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.080030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.133040+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.710303+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.728742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.781294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.788184+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.978637+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.985583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:10.997655+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.025475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.494602+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.651337+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.665047+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-ricaurte-bogota/193856224,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.693969+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.912756+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.940552+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:11.981982+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:12.077953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193801384,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:12.427022+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:12.443691+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:12.456708+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 329.000.000 | $ 460.000.000 | $ 1.700.000 | $ 207.000.000 | $ 895.000.000 | $ 250.000.000 | $ 390.000.000 | $ 345.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 06:50:12.463464+00:00
