url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193659106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:36.984357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.354632+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.381097+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.389422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.408467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.565001+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.572079+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.600409+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.694960+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-sur-occidental-bogota/191995619,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:37.739924+00:00
