url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/194051720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:49.555150+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/194087009,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:49.806579+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-norte-bogota/193807539,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:49.856039+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/194011036,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:49.979472+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-rionegro-bogota/193921185,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:50.770689+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194031789,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:50.793583+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/194066801,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:50.807969+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-navarra-bogota/194018368,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:50.818841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-atabanza-bogota/194077537,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:50.859041+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-panamericano-bogota/193993964,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:51.128407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-paredes-bogota/194129421,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:51.279076+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bogota/193489593,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:51.529571+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193967883,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:51.556674+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194083904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 90.000.000 | $ 1.220.000.000 | $ 1.550.000 | $ 980.000.000 | $ 695.000.000 | $ 1.250.000 | $ 1.250.000 | $ 3.400.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-19 12:34:51.997877+00:00
