url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193876569,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:37.953620+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:37.976563+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.044478+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.578042+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.585360+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.627830+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.700931+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.791911+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.813972+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.878400+00:00
