url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:05.412867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193870783,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:06.688091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:06.717015+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:06.757252+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:06.876362+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:06.973035+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.488386+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.637655+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.656237+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193486501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.694531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.702641+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193486501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.709673+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.716993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:07.764999+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:08.497008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:08.535487+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:08.542759+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:08.630062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:08.706848+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:08.785545+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:08.832928+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.178069+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10125457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.502100+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.567841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.757425+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.768803+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.830869+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.895896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.907657+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:09.915174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.502590+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.598420+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.710032+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.767451+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.795077+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.805130+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.883410+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:10.914001+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-spring-bogota/193892554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:11.462869+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:11.474723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 22.000.000 | $ 1.900.000 | $ 1.100.000.000 | $ 1.650.000.000 | $ 850.000.000 | $ 2.500.000 | $ 450.000.000 | $ 1.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 13:15:11.504609+00:00
