url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:28.751497+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:30.040484+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:30.098301+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:30.224544+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:30.298066+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:30.379549+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:30.972633+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/5619173,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:30.999781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193801384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:31.053477+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:31.134524+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:31.170131+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-veraguas-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:31.180645+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:31.475813+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:31.594337+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:31.604107+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.057564+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.238518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.336757+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.349563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.473148+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.493167+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-tintal-bogota/193860621,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.752508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.764577+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.788028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.799192+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193866086,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.824597+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:32.979997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193739948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:33.039344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:33.309397+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:33.370730+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:33.390370+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:33.420520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/193845319,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.056740+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.117191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.198487+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193560521,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.237038+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-carolina-bogota/193770373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.387969+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.635687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.710350+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.749267+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.756354+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 510.000.000 | $ 3.900.000 | $ 1.150.000.000 | $ 560.000.000 | $ 3.500.000 | $ 3.000.000 | $ 800.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-16 00:55:34.772724+00:00
