url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193479972,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:10.715111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194187684,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:10.768216+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-andes-norte-bogota/193900982,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:10.901665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/194188290,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:11.232335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-cerezos-bogota/194187449,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:11.275966+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/194169759,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:11.868451+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-nieves-bogota/192103146,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:11.929896+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alamos-bogota/194068331,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:11.975136+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-castellana-bogota/194118710,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:12.154867+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-plaza-de-las-americas-bogota/191511603,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.086.300 | $ 285.000.000 | $ 299.900.000 | $ 395.000.000 | $ 495.000.000 | $ 340.000.000 | $ 1.350.000.000 | $ 9.000.000 | Desde $ 417.500.000 | Desde $ 1.213.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-01 03:09:12.434460+00:00
