url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:13.953788+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:13.981077+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.455504+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.510028+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.566122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.575734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.703604+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.754452+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.762583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:14.769412+00:00
