url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:37.364777+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:37.385630+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:37.586697+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:37.783618+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193345063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:38.047844+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-central-bogota/193281200,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:38.269353+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:38.300897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:38.619957+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:38.817607+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:39.161203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:39.239824+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:39.520687+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:39.653259+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:39.904989+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:39.911938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:39.926943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:40.810275+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:40.911455+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193253405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:41.002887+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 255.000.000 | $ 450.000 | $ 1.950.000.000 | $ 500.000.000 | $ 510.000.000 | $ 1.800.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 00:21:41.021707+00:00
