url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-cerros-de-niza-bogota/193735325,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:41.239056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:42.552819+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:42.609176+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:42.616344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193654082,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:42.623777+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:42.682452+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:43.280772+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:43.353577+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:43.442626+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:43.528862+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:43.575823+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:43.688389+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:43.772593+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.204763+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.216179+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.272655+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.408402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-occidental-bogota/193476299,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.445432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.464996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.555242+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:44.631063+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.124740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.143168+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.189435+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.500953+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.535750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.582525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193735273,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.627585+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:45.658280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.161249+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.314382+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.329203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.342803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.350120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.366058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.552912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:46.597326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:47.212425+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:47.245349+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:47.437501+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:47.510230+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.800.000.000 | $ 200.000.000 | $ 390.000.000 | $ 456.000.000 | $ 3.900.000 | $ 3.279.000 | $ 1.900.000 | $ 3.976.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 06:58:47.537872+00:00
