url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-los-rosales-bogota/193773238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.045879+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193852991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.056985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.692073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.789404+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.857464+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.875232+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.899866+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:26.957083+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:27.466114+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:27.616668+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:27.692455+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193815085,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:27.728016+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:27.753158+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:27.925507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:27.938651+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.050197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.210286+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.236759+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.687206+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.694649+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.737072+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.898246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:28.944938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.007116+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.152119+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.344672+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-ricaurte-bogota/193856224,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.771665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193839019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.840034+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.882671+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193762925,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.895132+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 1.130.000 | $ 460.000.000 | $ 470.000.000 | $ 1.550.000 | $ 540.000.000 | $ 3.400.000 | $ 2.250.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 18:53:29.952787+00:00
