url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:34.401332+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:35.617635+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-alfonso-lopez-bogota/193835005,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:35.655041+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:35.774846+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:35.791026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.207378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.231845+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.239461+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.245479+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.251429+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.460204+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.486790+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193804023,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:36.653569+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.141753+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-recuerdo-bogota/193829820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.207266+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.324498+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.353919+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.367565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.411407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.435603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:37.454211+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.102755+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.159734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-alcala-bogota/193426007,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.200597+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.332211+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.442689+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.452133+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.489787+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:38.524266+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193815085,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.033191+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.047842+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.323709+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.332390+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.339246+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.363348+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.370265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193762925,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.378358+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:39.974290+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:40.040342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:40.165907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.700.000 | $ 400.000.000 | $ 495.000.000 | $ 11.000.000 | $ 1.150.000.000 | $ 6.000.000 | $ 1.300.000.000 | $ 266.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-07 12:33:40.174866+00:00
