url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194109635,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:34.789812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193960569,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:34.931989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/194091966,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:35.176308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/194124185,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:35.230883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/194103597,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:35.276716+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193768152,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:35.633168+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-centro-internacional-bogota/194109191,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:35.890966+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193955627,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:36.126196+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-nieves-bogota/192103146,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:36.154923+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/194016745,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:36.250463+00:00
