url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:20.537556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:20.673281+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193659106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:20.989864+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:21.032834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:21.047915+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:21.144737+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:21.160731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:21.277585+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:21.287691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 2.000.000 | $ 4.500.000 | $ 1.300.000 | $ 2.000.000 | $ 2.000.000 | $ 1.350.000 | $ 340.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 13:13:21.388123+00:00
