url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:22.366604+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.222033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.251265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.276892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.377132+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.450196+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.539120+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.549516+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:24.583722+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.083077+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193046084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.171091+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.208219+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.376077+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.394474+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.402672+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.525000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.538412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:25.997827+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.032299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.062144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.068476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.179748+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.201905+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.212390+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.253508+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193485893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:26.816129+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.026680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.111900+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193476894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.156037+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.165516+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.174692+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.284550+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.295026+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.724017+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.733330+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 2.500.000.000 | $ 4.500.000 | $ 2.600.000 | $ 13.000.000 | $ 3.220.000.000 | $ 13.500.000 | $ 315.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 12:15:27.842782+00:00
