url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:29:59.155100+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:00.540680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:00.585727+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:00.632369+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:00.639850+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-norte-bogota/193962830,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:00.710648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-ejidos-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.362209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.547002+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.635199+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.745640+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.793121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.818007+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.828087+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/193960378,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:01.903967+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:02.897907+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:03.008422+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:03.092524+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:03.155782+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:03.449660+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:03.689976+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193967620,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:03.801607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/193944337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.351681+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.360289+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.470199+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.554929+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.649171+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.823627+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.833270+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.844728+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:04.862385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.521904+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.601304+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.677951+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.790212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.810467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.825403+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ismael-perdomo-bogota/193967581,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.857586+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:05.864262+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:06.685577+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:06.723076+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 250.000.000 | $ 295.000.000 | $ 4.635.100 | $ 1.900.000.000 | $ 840.000 | $ 1.100.000.000 | $ 6.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-08 18:30:06.867805+00:00
