url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:31.406545+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:32.619645+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:32.636888+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:32.657687+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:32.701695+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:32.719703+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-perdomo-alto-bogota/193554353,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.264392+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/193542387,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.276679+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.391763+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.398276+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.442824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193551488,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.560941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.593417+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:33.769025+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.098810+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.143813+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.153630+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.233815+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.255818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.396366+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.406078+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.440393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estanzuela-bogota/193455591,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:34.970226+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.006586+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.013348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.096756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.279167+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.328707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.335290+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193493270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.367362+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.861585+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.899150+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193046084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:35.935482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-floresta-bogota/193538892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.160343+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.203290+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/10267404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.214440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.233139+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.271917+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.702015+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.732839+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.990437+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 470.000.000 | $ 250.000.000 | $ 470.000.000 | $ 115.000.000 | $ 690.000.000 | $ 480.000.000 | $ 5.500.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 12:16:36.998631+00:00
