url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:28.757604+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:28.768107+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193876227,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:28.780080+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192749953,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:28.898146+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.101528+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.411137+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.540778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.564620+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.612549+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.703029+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.708462+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.714590+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:29.766076+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:30.457714+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:30.502718+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:30.575692+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 580.000.000 | $ 5.600.000 | $ 3.700.000 | $ 1.200.000.000 | $ 11.000.000 | $ 1.750.000.000 | $ 5.200.000.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 07:06:30.609363+00:00
