url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:42.625099+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:44.422324+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:44.434389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/10067547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:44.499654+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:44.721567+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:44.728927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:44.743679+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:44.766799+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.290791+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.343076+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.416599+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.427217+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.464643+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.528750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.543715+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:45.746206+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.111968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.149865+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/193635386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.223595+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193647217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.260480+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.419101+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.482489+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.490908+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193615124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.498606+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.977037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:46.984502+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.018370+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.096539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.235601+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.247005+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.358204+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.393515+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.861400+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.869925+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 600.000.000 | $ 1.100.000.000 | $ 1.600.000.000 | $ 650.000.000 | $ 790.000.000 | $ 1.000.000.000 | $ 650.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 12:11:47.898438+00:00
