url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:55.758120+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:56.984049+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193611918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.035732+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.059632+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bella-suiza-bogota/193694166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.114681+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/193595317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.122008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193697974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.623152+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.749929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.893346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:57.987564+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193659106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.005376+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.048478+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-sur-occidental-bogota/191995619,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.069997+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.143113+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.672593+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.713521+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.730903+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.742994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.754819+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.968556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.975753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:58.982436+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:59.707184+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:59.716298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:59.743929+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:59.788826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:59.898416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:39:59.959843+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:00.006894+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:00.017432+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:00.649632+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:00.818860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-libertador-bogota/193778817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:00.905606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:00.998939+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193619138,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.015786+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.037296+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193785263,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.044506+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.066408+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.528303+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193730788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.711849+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.746494+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 360.000.000 | $ 1.283.000 | $ 1.300.000 | $ 36.500.000 | $ 3.200.000 | $ 420.000.000 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 00:40:01.877143+00:00
