url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:06.805896+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:06.853451+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:06.904990+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:06.919903+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:07.248701+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:07.327163+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:07.340472+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:07.468801+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:07.486391+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.700.000 | $ 950.000.000 | $ 700.000.000 | $ 4.200.000 | $ 1.056.000 | $ 2.546.976 | $ 663.600.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 00:41:07.599871+00:00
