url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193397362,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:17.997827+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:18.985231+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.033009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.097424+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.107941+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193326610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.144140+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.706768+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.800550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193406306,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.818071+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.849790+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.865266+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193398760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.927557+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:19.960115+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.094391+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193295486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.627624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.656943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.700376+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.784638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.880389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.889596+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:20.997583+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.132599+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.498820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193412292,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.508479+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.530550+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.565634+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.728532+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.735653+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.742385+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:21.770941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193350501,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.314811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.396730+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.439013+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.481819+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.507358+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.592806+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lagos-de-torca-bogota/192899594,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.629560+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:22.863481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:23.197982+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193234036,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:23.307704+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 2.000.000.000 | $ 2.300.000.000 | $ 7.000.000 | $ 790.000.000 | $ 6.862.381 | $ 379.000.000 | $ 287.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 12:11:23.315058+00:00
