url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:49.903407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.145338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193712313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.574386+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.592280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.647563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.686900+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.729146+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.858596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.893661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691560,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:50.958827+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:51.598423+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:51.606191+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:51.612452+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:51.826345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:51.833399+00:00
