url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:35.999601+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.023351+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.224646+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.269284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.275625+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.296940+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.819872+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.854400+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.866482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193522990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:36.993159+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.162270+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.179257+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.197576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193485893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.465476+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.711278+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.718260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.954681+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:37.991188+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.014905+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.038516+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.098886+00:00
