url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:58.959081+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:58.966669+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:59.171608+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:59.212977+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:59.219758+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193687683,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:59.257512+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:59.308873+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691560,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:22:59.315412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:23:00.020447+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:23:00.030148+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 320.000.000 | $ 1.300.000 | $ 210.000.000 | $ 1.500.000 | $ 1.700.000 | $ 2.000.000 | $ 740.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-18 07:23:00.229956+00:00
