url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:13.502931+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:14.782778+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:14.802303+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-recuerdo-bogota/193702178,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:14.883494+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-cantalejo-bogota/193700185,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:14.972802+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:14.993370+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:15.687077+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:15.708795+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:15.717760+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-norte-bogota/193662943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:15.725509+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:15.992535+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.009755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.015308+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.069441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.661768+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.770932+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.820481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.833889+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:16.886495+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.088578+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.094652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.100089+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193685063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.742002+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.775193+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.794910+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.834718+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.850575+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.959723+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:17.979896+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:18.136734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:18.774621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193595921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:18.780079+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:18.797793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:18.850621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.029598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193717217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.035848+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193654082,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.040555+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-esmeralda-bogota/193705751,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.100527+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.761552+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.783919+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.851175+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 280.000.000 | $ 1.500.000 | $ 586.000.000 | $ 220.000.000 | $ 815.000 | $ 2.000.000 | $ 1.050.000.000 | $ 208.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 07:00:19.879478+00:00
