url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:54.769062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-lucia-bogota/193533609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:55.769032+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:55.801313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:55.975625+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193614060,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.034279+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.538685+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.588395+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.594610+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.601321+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.619337+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.649487+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.891458+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:56.899282+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.502050+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.521493+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.570892+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-navarra-bogota/193446805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.629543+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.771531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.809019+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.902549+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:57.920106+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.399157+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.540661+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.673238+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193618670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.683150+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.711556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-castillo/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.722740+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.875374+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-alta-bogota/193624206,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:58.941255+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.413769+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.450450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.459016+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.465039+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.471621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.695881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/10067547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.707265+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:29:59.768557+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:30:00.316183+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:30:00.328639+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:30:00.364286+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:30:00.377175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:30:00.386295+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 12.250.000 | $ 900.000 | $ 2.450.000.000 | $ 925.000.000 | $ 158.000.000 | $ 1.850.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 00:30:00.474641+00:00
