url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:02.942650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.012273+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.131484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193432300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.168327+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.221651+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.526118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.609832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.636580+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.643538+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:03.781199+00:00
