url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:20:59.104955+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:00.264239+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lombardia-bogota/193568434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:00.271487+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:00.308018+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:00.384540+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193647321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:00.391729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.101291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/193147860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.120201+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.133603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.197124+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.246537+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.257091+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193647217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.265172+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:01.387802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.420368+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.428396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.452665+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.502353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.509901+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.524298+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.588381+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:02.647179+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.430477+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192630772,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.441237+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.483629+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tintala-bogota/193567163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.645742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bochica-bogota/193644079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.655269+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.684713+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.697176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:03.782271+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.433714+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.470503+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.544602+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.553251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.586188+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.654556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.750607+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:04.843670+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:05.404653+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:05.421061+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:05.438776+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 685.000.000 | $ 5.000.000 | $ 970.000.000 | $ 330.000.000 | $ 1.750.000 | $ 2.700.000 | $ 1.800.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 18:21:05.515187+00:00
