url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:01.918995+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193665816,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:03.305564+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:03.334172+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:03.445087+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:03.526535+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193685923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:03.621863+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.061884+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.112288+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193678399,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.151755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-engativa-bogota/193622811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.158456+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.165246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.237957+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.348708+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.366638+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.914026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193604826,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.952069+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.965920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-granja-bogota/193686405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.983738+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:04.999957+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.008556+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.025961+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.037975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.738213+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.794129+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.810028+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.827395+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.857888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.866105+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:05.875345+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.018066+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.555452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193583320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.617974+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.630631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.637695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.707942+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.864620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.905021+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:06.980946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:07.418044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:07.442946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:07.483807+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alcazares-bogota/193601171,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 240.000.000 | $ 350.000.000 | $ 8.500.000 | $ 1.300.000 | $ 240.000.000 | $ 1.180.000.000 | $ 190.000.000 | $ 10.807.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 06:53:07.505652+00:00
