url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193523558,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:05.414550+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.187923+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-porciuncula-bogota/193524200,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.197000+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.234441+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.244027+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.288279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.387698+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.466905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:07.567965+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.062742+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.071907+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.120822+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.130531+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.150284+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.239129+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.395084+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.414932+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:08.989525+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.108282+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.143215+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193458129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.195062+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.205766+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.255714+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.279417+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193380595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.368086+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193468547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.923756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193431079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:09.932809+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.041913+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.049210+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.158959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193236771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.221531+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.234653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.281821+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.873607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.900224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 100.000.000 | $ 410.000.000 | $ 169.000.000 | $ 245.000.000.000 | $ 225.500.000 | $ 1.100.000.000 | $ 3.200.000 | $ 355.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 00:21:10.936259+00:00
