url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-prado-veraniego-bogota/193573486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:50.939424+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:51.950183+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.028729+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.035423+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.112558+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.185220+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.560643+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.568400+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.591225+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.739603+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.796269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.836302+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.850990+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:52.877874+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.407711+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.453855+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.469359+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.518423+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.570556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.637816+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.723040+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192763021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:53.755691+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.225457+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.334137+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.454783+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.482376+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193605008,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.517796+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.524711+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.552046+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:54.608565+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.054754+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.072822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.106385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.135862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.300439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.319475+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.342338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193602851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.349155+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.886347+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.913656+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.955581+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:55.996742+00:00
