url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:17.568493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:17.582252+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:17.624211+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:17.659334+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:18.248740+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:18.263582+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:18.272979+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:18.520155+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:18.556387+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-esmeralda-bogota/193705751,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 5.500.000 | $ 1.450.000.000 | $ 209.000.000 | $ 220.000.000 | $ 340.000.000 | $ 2.900.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-10 12:19:18.563600+00:00
