url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:21:59.301530+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:00.311316+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:00.476281+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:00.952312+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:00.959989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.159643+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.324644+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.360229+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.439412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.462257+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.478953+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.489957+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:01.498905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.235721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.244102+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.298456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.354931+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.397227+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.509116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193432300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.532287+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.541663+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:02.549319+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.258517+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.296896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193316962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.383552+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.396329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.427987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.496867+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.505030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.702569+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.730754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.746294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.814057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.826205+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.833128+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:03.880540+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:04.505641+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:04.588126+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:04.719027+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:04.806643+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:04.860010+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 785.000.000 | $ 824.200.000 | $ 469.000.000 | $ 590.000.000 | $ 4.300.000 | $ 5.000.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 00:22:05.093327+00:00
