url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:46.349284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193366953,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:47.275112+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193355456,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:47.281397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:47.475917+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:47.491079+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193342728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:47.542428+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.015565+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.033389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.068185+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.193403+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.215022+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.324964+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.335269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tunjuelito-bogota/193323069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.354593+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.852950+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.891533+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.900597+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.908186+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-bogota/193363320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:48.929565+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.139178+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-espartillal-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.157293+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191874116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.163845+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.662665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193380494,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.670760+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.701928+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-chico-bogota/193191158,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.792588+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.969593+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.976785+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:49.984103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.115661+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.482065+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.489444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.520714+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.528640+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.703090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.779768+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.788340+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:50.896639+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:51.216672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:51.236479+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193345063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:51.271393+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192806419,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.950.000 | $ 3.800.000 | $ 220.000.000 | $ 2.000.000.000 | $ 39.000.000 | $ 2.500.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-13 12:10:51.461705+00:00
