url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193336697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.285899+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.397998+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.709553+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.739184+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.837674+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.884310+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.907555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:52.928796+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:53.037541+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:53.105254+00:00
