url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193746164,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:04.821611+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:05.859804+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:05.960178+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:05.991240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-alsacia-bogota/193734977,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.048844+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/193760108,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.129157+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193673175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.627550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.666612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193611918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.677401+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.686738+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.706338+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:06.969461+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bella-suiza-bogota/193694166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.140244+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bella-suiza-bogota/193694166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.151181+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.539426+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.589962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.602350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.638608+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.659534+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.810335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.846408+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-sur-occidental-bogota/191995619,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:07.873291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.431530+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.566098+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.647030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.704792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.722701+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.774113+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.813236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:08.884250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.384028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.493284+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.500238+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.507923+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.514282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.528759+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.669045+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-libertador-bogota/193778817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:09.686758+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/10069845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:10.329277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:10.351489+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 1.500.000 | $ 6.900.000 | $ 1.680.000.000 | $ 370.000.000 | $ 450.000.000 | $ 8.000.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 18:34:10.460531+00:00
