url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192904216,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:06.536043+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193355456,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:06.769767+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:06.843242+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:07.721065+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:08.114868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:08.196756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:09.041096+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:09.069547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193253175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:09.525627+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193358620,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:09.652960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 559.000.000 | $ 1.700.000 | $ 2.420.000 | $ 2.000.000 | $ 1.800.000 | $ 9.500.000 | $ 280.000.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 18:23:09.981258+00:00
