url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193404010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:51.385591+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:51.429422+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:51.517543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:51.678223+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:51.687254+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:51.694790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:51.747765+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:52.585496+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193375060,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:52.595618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:52.631419+00:00
