url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:14.151146+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:15.310957+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:15.328721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:15.389592+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:15.419504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193488235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:15.426916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.013132+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.025112+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.048271+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193602851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.054955+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.061792+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.307655+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.327733+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.354779+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-morato-bogota/191732929,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.922581+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.965674+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.988043+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:16.994590+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.037803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.045372+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.303741+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.362997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.824739+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.850452+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.878815+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.904483+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.923445+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.930465+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-lucia-bogota/193533609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:17.944261+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-oriental-bogota/193611572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:18.142425+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:18.705283+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:18.753290+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:18.779945+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:18.819782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.077936+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.092384+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.150993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.188786+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.616674+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.624088+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.630331+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 345.000.000 | $ 950.000.000 | $ 740.000.000 | $ 2.000.000 | $ 249.000.000 | $ 4.600.000 | $ 588.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 18:26:19.637080+00:00
