url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:08.853797+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:10.750593+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:10.770290+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:10.922997+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.015518+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.062840+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.308680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.316408+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.667981+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.678738+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.723932+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.733503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.769511+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.842686+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.935962+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:11.993039+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.069350+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.563274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.604482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.682441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193568989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.698622+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.721586+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.751271+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.847944+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.914895+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:12.922841+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.537143+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.736753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.760526+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.769342+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.868935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.877995+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.884669+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:13.895462+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:14.465426+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:14.479811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:14.511143+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000 | $ 830.000.000 | $ 1.033.052 | $ 1.400.000 | $ 290.000.000 | $ 1.400.000.000 | $ 645.000.000 | $ 180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 06:23:14.550491+00:00
